id	links	xcoord_p	ycoord_p
24698	3	1794356.833635366	727671.2882491404
24699	3	1794370.6051896939	727512.8391182439
24700	3	1793955.9716718558	727485.1296287783
24701	2	1821204.4252261166	740024.5165571143
24702	3	1820674.3358392639	740580.6052305087
24703	3	1820643.437523055	740584.040317671
24704	3	1821172.7214712908	739985.7240165357
24705	4	1821558.0561920665	738466.3479502233
24706	4	1821374.7285008458	738605.2625810993
24707	3	1800723.2431359808	723945.6198097344
24708	1	1800363.0593946185	724320.5135187752
24709	3	1800326.6891864848	724196.5818143273
24710	3	1800494.3752098512	724357.6100706409
24711	1	1800171.3774056458	724086.4504312205
24712	1	1790917.3062219948	745815.6845650555
24713	1	1791691.650946066	746696.3303510894
24714	3	1789604.1769943214	791372.7268775919
24715	1	1796897.691382099	749655.2898270155
24716	3	1755208.986252484	695464.7516097536
24717	4	1755064.899176968	695441.4252822915
24718	3	1754221.3170762293	694587.4189887827
24719	3	1754144.36678077	694669.9023099089
24720	3	1797143.6547509895	706522.9495405852
24721	1	1797852.5314755642	707105.9651111144
24722	4	1797688.2078308857	706884.865265128
24723	1	1797160.5009660865	706927.3123192608
24724	3	1797369.6985362815	706662.1322124605
24725	1	1796961.0410984568	706648.1768391286
24726	3	1773988.949293913	723934.468033705
24727	1	1772726.9490013989	724082.8087189882
24728	3	1773621.8894851147	723895.0797855561
24729	1	1772263.268366178	724867.5986048244
24730	3	1827515.7430534428	696072.323726968
24731	1	1827567.0527633212	696494.7326430778
24732	3	1739089.4936106196	705798.337848012
24733	1	1738213.1186095201	706361.9643500017
24734	3	1778306.6343403305	705587.0489395009
24735	1	1778114.3138444482	706240.338484352
24736	1	1704164.3011777177	722678.8552829089
24737	3	1755569.1887393463	716610.4791858816
24738	1	1755762.3698653015	716631.9892441849
24739	3	1755634.2187607205	716996.6302497745
24740	3	1755683.1339396853	717116.044819552
24741	3	1755793.267857313	717105.4026830236
24742	3	1755140.121439193	717367.6176711794
24743	1	1755343.3743378443	717436.7422044707
24744	1	1755298.8515791316	717552.8423071892
24745	3	1769402.0325807142	709452.961410511
24746	1	1769193.6661718795	709670.6495920562
24747	2	1746084.6622334498	702213.3063838464
24748	3	1735439.1782991732	734665.7119448384
24749	1	1734543.0270713996	736121.9606987548
24750	3	1784748.707837347	715228.4344315924
24751	3	1785083.4525597675	715454.5670507447
24752	3	1785064.7456343602	715293.4089919655
24753	1	1784932.518694846	715308.084449126
24754	3	1784847.63983494	715214.6982450271
24755	3	1785071.336956558	715356.7129003967
24756	3	1783587.283364426	721936.3382197138
24757	3	1783771.6692056234	722203.831659008
24758	3	1783486.5179624776	722395.3345815181
24759	3	1783931.3679175915	722435.4425127701
24760	1	1783774.0885632876	722535.4737232516
24761	1	1791362.474248465	723687.0643788517
24762	2	1795372.7242207068	721916.3188566285
24763	1	1755739.7733828262	744379.6419813012
24764	1	1757918.0589690672	723938.8773365421
24765	3	1758396.7519007858	723931.016301602
24766	3	1755935.7761392714	726481.4705939633
24767	2	1756105.5092577378	726208.265005213
24768	1	1761314.341069258	697998.4985691354
24769	1	1752074.3799951193	695774.2339692743
24770	2	1799799.0436516388	837138.7906729971
24771	3	1803024.2059404054	834968.2035828759
24772	4	1802992.1550064054	834906.491576964
24773	3	1802653.9470564597	834478.4427055853
24774	3	1804824.925384341	835012.1357594297
24775	5	1805462.6948269226	833676.6387824605
24776	3	1805425.6399883528	833611.6756991057
24777	3	1805490.8315144836	833721.6271684912
24778	2	1800692.5332582423	837025.418521891
24779	2	1800395.7727102882	836610.988780595
24786	2	1799897.0768718987	836992.2111694803
24787	2	1799573.2228446756	837411.7362116757
24788	2	1761059.329285145	719568.1307169767
24789	2	1760779.9370460396	720296.8056260366
24790	1	1776226.289884859	693028.2897088607
24791	3	1771962.6552484138	732238.6196358714
24792	1	1771804.822776385	732157.4180523312
24793	3	1838406.901138574	696583.6268010982
24794	3	1838022.7767621386	695890.7588613621
24795	3	1837344.6659171034	696376.1951620647
24796	3	1838112.3260890516	696195.4256506865
24797	3	1839424.9203737453	698907.8679931832
24798	1	1839120.3080207033	699232.1426696085
24799	3	1756005.1190609809	726496.9781467868
24800	3	1717469.1265503732	745057.2071630318
24801	1	1717649.5608185618	742652.0328645883
24802	1	1715413.356529608	769142.115808516
24803	3	1838857.5526638927	749279.3424195193
24804	1	1838750.8012064295	749627.5041125538
24805	3	1772699.463679222	772662.4426031116
24806	3	1778640.7412099396	782580.5339578593
24807	2	1778547.0559496642	782596.4436371317
24808	3	1773240.9980812303	777960.8245385089
24809	4	1773289.1848854146	777955.0364525064
24810	3	1773339.5018890032	777916.4669414072
24811	3	1772831.126144597	778054.6280838952
24812	3	1773164.2861891491	777966.4422327819
24813	3	1772485.1573502643	777988.8998241539
24814	3	1772812.917803196	777885.0913137292
24815	3	1769818.1519855093	778220.9034823918
24816	2	1768477.0652555833	778026.3094605339
24817	4	1769224.3040536465	778115.4218224781
24818	4	1769216.9797077035	778076.8801842205
24819	3	1769218.2113579956	778084.8813896934
24820	3	1769223.0875323268	778109.6049848525
24821	3	1766460.0938974852	778025.8361463632
24822	2	1767185.763261434	778141.2607518022
24824	2	1767129.132115525	778158.7686858323
24826	2	1767109.2628931494	778134.8785100122
24827	1	1839897.4330014167	752630.9908430097
24828	3	1760389.8727011401	715200.2393316395
24829	3	1760447.979179777	715002.864459964
24830	3	1761353.6060183845	713812.0643661567
24831	3	1761164.614249531	713883.3214877897
24832	3	1760390.9483201606	715022.571024508
24833	3	1760596.186764755	714916.9700859579
24834	3	1760713.0073417749	714851.3258099727
24835	3	1760672.2024536913	714873.4633244413
24836	3	1760365.9395429953	714742.4265047631
24837	3	1760504.6910989594	714693.7338805833
24838	3	1760374.8481912357	714792.6022740158
24839	3	1761313.6756451717	713710.0508808098
24840	3	1761128.446971808	713894.8673050321
24841	3	1760966.0267901388	713481.0094264628
24842	3	1761242.8737343126	714192.5724451119
24843	3	1761073.3270000976	714262.5983060739
24844	3	1761117.983122302	714366.0337592553
24845	3	1761151.876058939	713956.2246734336
24846	3	1761088.0709209214	714304.7230211437
24847	3	1728782.7559061346	768240.9042903694
24848	1	1728414.974103106	767244.5724158508
24849	3	1728723.9298575448	767712.0233003349
24850	1	1728455.4201762332	767720.4503114879
24851	3	1780279.415698494	770236.2844079181
24852	1	1780196.7782356327	769519.2330585284
24853	3	1781632.106550622	768777.7257056143
24854	3	1781441.9624828165	768804.4458483789
24855	1	1780588.9533476718	769080.5087914249
24856	3	1780726.19258425	769060.6813801716
24857	3	1809675.8485890292	739503.9806741343
24858	3	1810361.7510175807	740976.1182414605
24859	1	1777311.9904580289	766360.9696728605
24860	3	1754147.8777475154	769046.441677173
24861	1	1753912.570840169	770548.1929506316
24862	1	1739060.286569172	746107.3656597793
24863	3	1728134.9791020514	774332.2713271079
24864	1	1729325.633499784	774417.0134757735
24865	3	1728796.1486629632	774087.5558747915
24866	1	1729300.6689966968	773925.7113625638
24867	3	1799346.1378721679	838764.6109851795
24868	3	1709307.0492254624	754159.2625429677
24869	1	1710721.0135487807	753937.5929754584
24870	3	1709229.6154311905	753698.3108443315
24871	3	1709227.3226871751	753672.4820774195
24872	3	1710129.9004866472	753562.7941403217
24873	1	1710801.9349843534	753639.7828210349
24874	1	1730126.5047952284	750715.145969971
24875	3	1766189.0532607078	753882.299883875
24876	1	1766706.6879591565	752362.3158149626
24877	3	1836777.4142463775	738785.5834607321
24878	3	1836491.9545540626	738370.7686197566
24879	4	1836666.9385445777	738258.5651107369
24880	3	1836684.5508034367	738246.4705536322
24881	2	1835904.82528401	738439.3590814102
24882	3	1830372.8570859027	746611.2335798424
24883	3	1829961.562995734	747151.2944576711
24884	3	1829796.9828285107	748123.7727802832
24885	3	1829735.895092872	747052.6271143556
24886	3	1829811.2047264203	746920.109370764
24887	3	1830060.5351409682	746490.7714551447
24888	3	1795521.728938004	746389.4716478615
24889	1	1796265.569538659	745690.0139618937
24890	1	1809568.8951437224	747604.2610296974
24891	3	1809437.1328866922	746451.9946001703
24892	3	1781420.2581095286	780577.7324765507
24893	2	1781545.1404655955	780474.6147176316
24894	2	1781213.0630778254	780638.0610436704
24895	3	1780090.8376272467	750804.097279996
24896	1	1721684.8183024717	716378.1611256422
24897	3	1831762.0039119504	761734.823577372
24898	1	1831139.4987234536	760514.8807973043
24899	3	1774470.5021846825	769414.907146172
24900	4	1775672.5041005951	769299.7922666539
24901	3	1776237.2555384475	770442.4879547282
24902	1	1723982.3198438021	734305.9134176532
24903	1	1718416.0483296523	768148.8759958044
24904	1	1723026.5226928	740967.0402261768
24905	1	1814880.9731626257	705909.3711865435
24906	1	1775434.7412589013	791198.9248453459
24907	3	1756162.2174553561	768802.5087271163
24908	1	1755423.9133662973	769959.1753336329
24909	1	1731095.8234453523	738535.8910424653
24910	3	1779793.9155723022	741330.8379729089
24911	1	1779556.6718281251	741970.235172088
24912	3	1801149.1198914922	835912.6166765119
24913	4	1801947.192608309	835531.8635960326
24914	1	1760265.6334396098	752557.4301893621
24915	1	1812923.350890286	771594.8447193389
24916	3	1776974.9361152228	703042.7495308708
24917	3	1732654.1828248915	728964.5152407339
24918	1	1731830.8038091464	731324.9497803306
24919	1	1812689.6676532808	779986.5747377598
24920	3	1769875.7399040544	775401.8115439136
24921	3	1769857.2333442497	775404.8518930211
24922	3	1769719.1392782603	775423.2810874535
24923	3	1769146.8093899847	774781.3657841895
24924	3	1768770.8241983321	774508.0016670035
24925	1	1768657.3839470064	774519.7114423458
24926	3	1768985.9157033984	774905.174854428
24927	3	1769254.4052506746	775454.8927468347
24928	3	1769078.4906214853	775320.3100863072
24929	3	1769409.8796516769	775270.6856665029
24930	1	1742602.5893507544	736816.3760194829
24931	3	1762942.0807738544	704703.6562350478
24932	1	1762938.9538434374	704678.5587121065
24933	1	1764845.6805631397	770085.0290335257
24934	3	1795614.2955933644	752492.8587516483
24935	1	1795935.6230387406	752383.167801423
24936	3	1792407.6414347594	736203.6167350026
24937	3	1791862.1501771756	736571.0176048231
24938	3	1792430.3195350845	736493.2720179702
24939	3	1791898.954588349	736858.4016393689
24940	3	1792470.6519896283	736780.6351750141
24941	3	1791935.160449303	737144.3332062423
24942	3	1792510.1025011274	737068.3679065511
24943	3	1791972.2958426098	737437.9045170101
24944	3	1792557.6883100003	737338.2120094704
24945	3	1792229.037028416	738105.4809542764
24946	3	1793039.1923505925	738215.2167145713
24947	3	1793103.4005573834	738120.8975485831
24948	3	1792697.8206676138	737283.8395678663
24949	4	1792889.3766389035	737259.7356909469
24950	3	1792555.6903806939	737300.3616633753
24951	3	1792572.7070361436	737386.5406915585
24952	4	1792899.3296460868	737346.686073347
24953	4	1757033.642042798	729122.3175165555
24954	3	1759404.7066366985	739086.2164844555
24955	3	1798815.0676135898	738157.3281603346
24956	1	1798778.5424847365	737555.3836468823
24957	1	1798782.5203428825	738480.8075823884
24958	3	1758563.4455092943	767797.1581048237
24959	3	1819852.480017812	739651.7423923739
24960	4	1796094.6674306516	727647.3726370601
24961	3	1796145.93013682	726909.4817447251
24962	3	1796393.5672880805	726990.6437639175
24963	1	1719817.4529681571	695189.9140555987
24964	3	1791446.143607049	751821.3526992998
24965	1	1791394.684591371	752068.507085141
24966	1	1758795.8628914696	696063.5445714236
24967	3	1757027.0083459055	728900.6517104793
24968	1	1757344.0250874732	728064.9876918634
24969	3	1757204.9658975569	730312.6406729018
24970	3	1756828.1042596411	730695.8521179223
24971	3	1756894.6537367401	730773.6372040777
24972	3	1756848.3388487848	730242.4442873833
24973	3	1756799.7899890568	730369.8589964247
24974	3	1756498.7760040483	730692.4473396715
24975	1	1726257.8076960952	753643.2638236963
24976	3	1726931.7480010365	753497.4349302698
24977	1	1779356.7388254704	780489.6442503601
24978	1	1709624.0788784777	744960.9766779928
24979	3	1842405.691424165	721230.3170929425
24980	3	1770895.8492716479	704498.4574271912
24981	1	1785826.7115860495	708804.3813981487
24982	3	1769530.070465274	694504.3960076515
24983	3	1770453.462615674	694248.6697033991
24984	3	1781213.290148602	697217.7593019912
24985	1	1781327.5670321332	697332.7862246201
24986	1	1788051.2226065448	706339.5696672439
24987	3	1795890.4926710832	736395.8869568845
24988	3	1795881.0871958593	736300.5589535005
24989	3	1795795.9118252238	735551.8291897783
24990	3	1795810.3915826217	735658.412625248
24991	3	1723438.9583863544	744072.6946923007
24992	1	1722110.886349685	743250.6619803694
24993	3	1795877.167824377	726793.4986453062
24994	3	1795817.9625587314	727630.4617467523
24995	1	1815967.0131271372	714776.6665306546
24996	1	1773750.314915131	772876.307722291
24997	1	1783501.541934076	730061.6145461806
24998	1	1783745.1056021587	730057.1399379678
24999	3	1783736.2775379124	729966.545275107
25000	3	1783700.5058524846	729900.1513802471
25001	3	1783945.6041998258	729905.134227461
25002	4	1783909.890589694	729617.7546034899
25003	1	1784642.810520984	729628.7252539054
25004	3	1784482.5826883542	729491.7685238472
25005	3	1784633.7463522307	729546.8693373413
25006	2	1784287.0515425804	729914.9641928665
25007	3	1783347.7651478848	729920.6179783043
25008	1	1783901.7227521504	729492.2058382623
25009	3	1832716.0576343962	742608.5113048032
25010	1	1773777.871137246	712000.6076671258
25011	1	1759121.1464977365	738276.4079553862
25012	3	1755609.7727689247	739136.5746906805
25013	3	1756650.0050078358	739443.8260566082
25014	3	1770567.0148139575	732129.1211790598
25015	3	1770610.8731355933	732168.1388393508
25016	1	1770265.4456768963	731448.2116296162
25017	3	1770171.4318820043	731611.2303681714
25018	1	1770345.5882446717	731709.4217494017
25019	1	1734593.6732954516	703500.4639364565
25020	3	1770585.1072514122	781947.4329867453
25021	1	1770440.4931506214	782765.4242241718
25022	3	1765195.9365555225	697886.0672685273
25023	1	1826683.080403295	753171.7691167563
25024	3	1771569.9737460034	728907.9444923921
25025	1	1771636.9362588883	730000.4013552336
25026	1	1772762.7433789151	726664.4837593492
25027	1	1769344.8131619932	730779.2213902132
25028	1	1769396.5405728521	730336.5280098305
25029	1	1768550.0328069015	729957.9374171855
25030	3	1768537.0304516759	730079.2604170478
25031	1	1768696.5617520541	730105.0948207799
25032	3	1833606.3710874363	743300.4160566302
25033	3	1833807.5037995717	743248.5064000665
25034	1	1784879.9778479477	737588.1639477875
25035	1	1810915.7863985554	759521.8780876902
25036	3	1760137.2141483573	766045.8069188396
25037	1	1760870.7837290324	767211.0097934686
25038	1	1759851.231109766	767623.9615606387
25039	3	1842050.7467527587	749105.688699877
25040	1	1767422.9252884444	725164.1666371805
25041	1	1742410.6931039412	763644.4930205186
25042	1	1824613.81568995	741033.9449613022
25043	3	1824228.7016846405	741622.7386635256
25044	1	1824373.0246784268	741751.2584827084
25045	1	1780409.0017249018	777822.0626095353
25046	3	1807906.9885771042	735892.8241146348
25047	1	1808046.949172031	735854.1821742863
25048	1	1797745.930236642	706427.2731197989
25049	1	1827285.79559622	702473.060489772
25050	1	1778830.76355563	781479.0325454918
25051	1	1742750.1638071586	757407.7727503148
25052	1	1812963.8865421836	704095.381670189
25053	1	1741706.9996637546	733665.4961688636
25054	3	1810467.5354586442	738521.3929525662
25055	3	1832992.2010457632	765186.2078651284
25056	1	1806172.8682323534	752686.2654497129
25057	1	1757774.2288923871	775314.9353996643
25058	4	1833113.8369650044	740044.3743371438
25059	2	1833026.1398030748	739991.633577996
25060	3	1832863.8469180113	740230.1289703061
25061	2	1832672.8656045748	740066.1088447695
25062	3	1795707.6536269917	700256.3492618324
25063	1	1795795.1758938436	700248.1802217627
25064	1	1830172.3320730124	744024.4355823334
25065	1	1803100.0998779926	759993.8551428446
25066	3	1754814.9180437343	746268.35765854
25067	1	1754897.0310658822	746384.6148911923
25068	3	1811350.8635867226	697361.9132016771
